1.000000000000000000e+00 6.035000000000000000e+02 5.917999999999999927e-01 2.091000000000000150e-02
1.500000000000000000e+00 1.791999999999999886e+02 4.948000000000000176e-01 3.792000000000000232e-02
2.000000000000000000e+00 7.423999999999999488e+01 4.102999999999999980e-01 5.283999999999999808e-02
3.000000000000000000e+00 2.089999999999999858e+01 2.962000000000000188e-01 7.349999999999999589e-02
4.000000000000000000e+00 8.365999999999999659e+00 2.321000000000000008e-01 8.626999999999999946e-02
5.000000000000000000e+00 4.081000000000000405e+00 1.925999999999999934e-01 9.561999999999999666e-02
6.000000000000000000e+00 2.258999999999999897e+00 1.648999999999999910e-01 1.034000000000000058e-01
8.000000000000000000e+00 8.820999999999999952e-01 1.254000000000000115e-01 1.163000000000000006e-01
1.000000000000000000e+01 4.228999999999999981e-01 9.748999999999999333e-02 1.262000000000000066e-01
1.500000000000000000e+01 1.101000000000000034e-01 5.580000000000000238e-02 1.411000000000000032e-01
2.000000000000000000e+01 4.207000000000000323e-02 3.538000000000000173e-02 1.476999999999999980e-01
3.000000000000000000e+01 1.077000000000000006e-02 1.770000000000000046e-02 1.507999999999999896e-01
4.000000000000000000e+01 4.080000000000000293e-03 1.054000000000000076e-02 1.492999999999999883e-01
5.000000000000000000e+01 1.918999999999999916e-03 6.956000000000000377e-03 1.464999999999999913e-01
6.000000000000000000e+01 1.038999999999999993e-03 4.919999999999999894e-03 1.433000000000000107e-01
8.000000000000000000e+01 3.936000000000000262e-04 2.822999999999999989e-03 1.368999999999999939e-01
1.000000000000000000e+02 1.858999999999999921e-04 1.824000000000000100e-03 1.307999999999999996e-01
1.500000000000000000e+02 4.818000000000000288e-05 8.185999999999999483e-04 1.180999999999999966e-01
2.000000000000000000e+02 1.881000000000000117e-05 4.621000000000000107e-04 1.084999999999999992e-01
3.000000000000000000e+02 5.234000000000000201e-06 2.058999999999999904e-04 9.442000000000000393e-02
4.000000000000000000e+02 2.223999999999999798e-06 1.158999999999999982e-04 8.459999999999999465e-02
5.000000000000000000e+02 1.193000000000000055e-06 7.423999999999999393e-05 7.731000000000000372e-02
