1.000000000000000000e+03 5.231000000000000000e+03 6.996999999999999886e+00 5.747999999999999637e-03
2.000000000000000000e+03 3.106000000000000000e+03 6.171000000000000263e+00 1.514000000000000068e-02
3.000000000000000000e+03 1.135000000000000000e+03 5.354000000000000092e+00 2.418999999999999970e-02
4.000000000000000000e+03 5.397000000000000455e+02 4.657000000000000028e+00 3.230999999999999844e-02
5.000000000000000000e+03 2.996999999999999886e+02 4.081000000000000405e+00 3.942999999999999977e-02
6.000000000000000000e+03 3.016999999999999886e+02 3.604000000000000092e+00 4.565999999999999920e-02
7.000000000000000000e+03 2.706000000000000227e+02 3.198999999999999844e+00 5.122000000000000164e-02
8.000000000000000000e+03 1.916999999999999886e+02 2.854000000000000092e+00 5.625000000000000139e-02
9.000000000000000000e+03 1.398000000000000114e+02 2.556000000000000050e+00 6.085999999999999743e-02
1.000000000000000000e+04 1.054000000000000057e+02 2.298000000000000043e+00 6.514999999999999958e-02
1.100000000000000000e+04 8.140000000000000568e+01 2.073999999999999844e+00 6.912999999999999701e-02
1.200000000000000000e+04 6.428000000000000114e+01 1.881999999999999895e+00 7.284000000000000197e-02
1.300000000000000000e+04 5.174000000000000199e+01 1.717000000000000082e+00 7.624999999999999833e-02
1.400000000000000000e+04 1.140999999999999943e+02 1.574999999999999956e+00 7.939000000000000223e-02
1.500000000000000000e+04 9.540000000000000568e+01 1.451999999999999957e+00 8.229000000000000203e-02
1.600000000000000000e+04 8.050000000000000000e+01 1.344000000000000083e+00 8.497000000000000386e-02
1.700000000000000000e+04 6.854999999999999716e+01 1.247999999999999998e+00 8.744999999999999996e-02
1.800000000000000000e+04 5.885999999999999943e+01 1.163000000000000034e+00 8.974999999999999645e-02
1.900000000000000000e+04 5.090999999999999659e+01 1.086000000000000076e+00 9.188000000000000334e-02
2.000000000000000000e+04 4.434000000000000341e+01 1.016999999999999904e+00 9.385000000000000286e-02
2.100000000000000000e+04 3.882999999999999829e+01 9.550999999999999490e-01 9.565999999999999504e-02
2.200000000000000000e+04 3.421000000000000085e+01 8.983999999999999764e-01 9.732999999999999985e-02
2.300000000000000000e+04 3.028999999999999915e+01 8.466000000000000192e-01 9.889000000000000568e-02
2.400000000000000000e+04 2.694999999999999929e+01 7.992000000000000215e-01 1.003000000000000003e-01
2.500000000000000000e+04 2.407999999999999829e+01 7.557000000000000384e-01 1.016999999999999987e-01
2.600000000000000000e+04 2.160000000000000142e+01 7.156000000000000139e-01 1.029000000000000054e-01
2.700000000000000000e+04 1.946000000000000085e+01 6.785999999999999810e-01 1.039999999999999952e-01
2.800000000000000000e+04 1.757999999999999829e+01 6.442999999999999838e-01 1.050999999999999990e-01
2.900000000000000000e+04 1.593999999999999950e+01 6.125000000000000444e-01 1.060999999999999999e-01
3.000000000000000000e+04 1.450000000000000000e+01 5.829999999999999627e-01 1.071000000000000008e-01
3.100000000000000000e+04 1.322000000000000064e+01 5.554999999999999938e-01 1.078999999999999959e-01
3.200000000000000000e+04 1.208999999999999986e+01 5.298000000000000487e-01 1.087000000000000050e-01
3.300000000000000000e+04 1.108999999999999986e+01 5.059000000000000163e-01 1.095000000000000001e-01
3.400000000000000000e+04 1.018999999999999950e+01 4.834999999999999853e-01 1.102000000000000063e-01
3.500000000000000000e+04 9.384000000000000341e+00 4.626000000000000112e-01 1.108999999999999986e-01
3.600000000000000000e+04 8.663000000000000256e+00 4.430000000000000049e-01 1.115000000000000019e-01
3.700000000000000000e+04 8.013999999999999346e+00 4.247000000000000219e-01 1.121000000000000052e-01
3.800000000000000000e+04 7.429000000000000270e+00 4.074999999999999734e-01 1.126000000000000056e-01
3.900000000000000000e+04 6.900000000000000355e+00 3.914000000000000257e-01 1.131000000000000061e-01
4.000000000000000000e+04 6.419999999999999929e+00 3.761999999999999789e-01 1.136000000000000065e-01
4.100000000000000000e+04 1.356000000000000050e+01 3.619999999999999885e-01 1.140000000000000041e-01
4.200000000000000000e+04 1.271000000000000085e+01 3.484999999999999765e-01 1.144000000000000017e-01
4.300000000000000000e+04 1.191999999999999993e+01 3.358999999999999764e-01 1.147999999999999993e-01
4.400000000000000000e+04 1.119999999999999929e+01 3.239000000000000212e-01 1.151999999999999968e-01
4.500000000000000000e+04 1.053999999999999915e+01 3.125999999999999890e-01 1.155000000000000054e-01
4.600000000000000000e+04 9.932000000000000384e+00 3.018000000000000127e-01 1.158000000000000002e-01
4.700000000000000000e+04 9.368999999999999773e+00 2.916000000000000258e-01 1.160000000000000059e-01
4.800000000000000000e+04 8.849000000000000199e+00 2.819999999999999729e-01 1.163000000000000006e-01
4.900000000000000000e+04 8.365999999999999659e+00 2.727999999999999869e-01 1.165000000000000063e-01
5.000000000000000000e+04 7.918000000000000149e+00 2.641000000000000014e-01 1.166999999999999982e-01
5.100000000000000000e+04 7.501999999999999780e+00 2.558000000000000274e-01 1.169000000000000039e-01
5.200000000000000000e+04 7.115000000000000213e+00 2.479999999999999982e-01 1.170999999999999958e-01
5.300000000000000000e+04 6.753999999999999559e+00 2.404000000000000026e-01 1.171999999999999986e-01
5.400000000000000000e+04 6.416999999999999815e+00 2.333000000000000074e-01 1.174000000000000044e-01
5.500000000000000000e+04 6.102000000000000313e+00 2.263999999999999901e-01 1.174999999999999933e-01
5.600000000000000000e+04 5.807000000000000384e+00 2.197999999999999954e-01 1.175999999999999962e-01
5.700000000000000000e+04 5.530999999999999694e+00 2.136000000000000121e-01 1.176999999999999991e-01
5.800000000000000000e+04 5.272000000000000242e+00 2.076000000000000068e-01 1.178000000000000019e-01
5.900000000000000000e+04 5.028999999999999915e+00 2.018000000000000071e-01 1.179000000000000048e-01
6.000000000000000000e+04 4.801000000000000156e+00 1.963000000000000023e-01 1.179000000000000048e-01
6.100000000000000000e+04 4.586000000000000298e+00 1.910000000000000031e-01 1.179999999999999938e-01
6.200000000000000000e+04 4.383000000000000007e+00 1.859000000000000097e-01 1.179999999999999938e-01
6.300000000000000000e+04 4.192999999999999616e+00 1.811000000000000110e-01 1.179999999999999938e-01
6.400000000000000000e+04 4.012999999999999901e+00 1.764000000000000012e-01 1.180999999999999966e-01
6.500000000000000000e+04 3.842999999999999972e+00 1.718999999999999972e-01 1.180999999999999966e-01
6.600000000000000000e+04 3.682999999999999829e+00 1.675000000000000100e-01 1.180999999999999966e-01
6.700000000000000000e+04 3.531000000000000139e+00 1.633999999999999897e-01 1.180999999999999966e-01
6.800000000000000000e+04 3.387999999999999901e+00 1.592999999999999972e-01 1.180999999999999966e-01
6.900000000000000000e+04 3.251999999999999780e+00 1.554999999999999993e-01 1.179999999999999938e-01
7.000000000000000000e+04 3.124000000000000110e+00 1.517000000000000015e-01 1.179999999999999938e-01
7.100000000000000000e+04 3.001999999999999780e+00 1.481000000000000094e-01 1.179999999999999938e-01
7.200000000000000000e+04 2.886000000000000121e+00 1.446999999999999953e-01 1.179000000000000048e-01
7.300000000000000000e+04 2.775999999999999801e+00 1.413000000000000089e-01 1.179000000000000048e-01
7.400000000000000000e+04 2.672000000000000153e+00 1.381000000000000005e-01 1.179000000000000048e-01
7.500000000000000000e+04 2.572999999999999954e+00 1.350000000000000089e-01 1.178000000000000019e-01
7.600000000000000000e+04 2.479000000000000092e+00 1.318999999999999895e-01 1.176999999999999991e-01
7.700000000000000000e+04 2.388999999999999790e+00 1.290000000000000036e-01 1.176999999999999991e-01
7.800000000000000000e+04 2.302999999999999936e+00 1.262000000000000066e-01 1.175999999999999962e-01
7.900000000000000000e+04 2.221999999999999975e+00 1.234999999999999987e-01 1.174999999999999933e-01
8.000000000000000000e+04 2.144000000000000128e+00 1.208000000000000046e-01 1.174999999999999933e-01
8.100000000000000000e+04 2.069999999999999840e+00 1.183000000000000024e-01 1.174000000000000044e-01
8.200000000000000000e+04 2.000000000000000000e+00 1.158000000000000002e-01 1.173000000000000015e-01
8.300000000000000000e+04 1.931999999999999940e+00 1.134000000000000008e-01 1.171999999999999986e-01
8.400000000000000000e+04 1.868000000000000105e+00 1.111000000000000043e-01 1.170999999999999958e-01
8.500000000000000000e+04 1.806000000000000050e+00 1.087999999999999939e-01 1.170000000000000068e-01
8.600000000000000000e+04 1.747000000000000108e+00 1.066000000000000003e-01 1.169000000000000039e-01
8.700000000000000000e+04 1.691000000000000059e+00 1.044999999999999957e-01 1.168000000000000010e-01
8.800000000000000000e+04 1.637000000000000011e+00 1.024000000000000049e-01 1.166999999999999982e-01
8.900000000000000000e+04 1.584999999999999964e+00 1.004000000000000031e-01 1.165999999999999953e-01
9.000000000000000000e+04 1.536000000000000032e+00 9.850000000000000422e-02 1.165000000000000063e-01
9.100000000000000000e+04 1.487999999999999989e+00 9.661999999999999755e-02 1.164000000000000035e-01
9.200000000000000000e+04 1.443000000000000060e+00 9.478999999999999926e-02 1.163000000000000006e-01
9.300000000000000000e+04 1.399000000000000021e+00 9.302000000000000546e-02 1.160999999999999949e-01
9.400000000000000000e+04 1.356999999999999984e+00 9.128999999999999615e-02 1.160000000000000059e-01
9.500000000000000000e+04 1.316999999999999948e+00 8.960999999999999521e-02 1.159000000000000030e-01
9.600000000000000000e+04 1.278000000000000025e+00 8.798000000000000265e-02 1.158000000000000002e-01
9.700000000000000000e+04 1.241000000000000103e+00 8.638999999999999457e-02 1.156999999999999973e-01
9.800000000000000000e+04 1.205000000000000071e+00 8.484999999999999487e-02 1.155000000000000054e-01
9.900000000000000000e+04 1.171000000000000041e+00 8.334999999999999354e-02 1.154000000000000026e-01
1.000000000000000000e+05 1.137999999999999901e+00 8.187999999999999445e-02 1.152999999999999997e-01
1.010000000000000000e+05 1.106000000000000094e+00 8.046000000000000374e-02 1.150999999999999940e-01
1.020000000000000000e+05 1.074999999999999956e+00 7.907000000000000139e-02 1.150000000000000050e-01
1.030000000000000000e+05 1.046000000000000041e+00 7.771999999999999742e-02 1.149000000000000021e-01
1.040000000000000000e+05 1.016999999999999904e+00 7.641000000000000569e-02 1.146999999999999964e-01
1.050000000000000000e+05 9.899000000000000021e-01 7.512000000000000621e-02 1.145999999999999935e-01
1.060000000000000000e+05 9.635000000000000231e-01 7.387000000000000510e-02 1.145000000000000046e-01
1.070000000000000000e+05 9.378999999999999559e-01 7.265000000000000624e-02 1.142999999999999988e-01
1.080000000000000000e+05 9.133000000000000007e-01 7.147000000000000575e-02 1.141999999999999960e-01
1.090000000000000000e+05 8.895999999999999464e-01 7.030999999999999750e-02 1.140000000000000041e-01
1.100000000000000000e+05 8.666000000000000369e-01 6.918000000000000538e-02 1.139000000000000012e-01
1.110000000000000000e+05 8.445000000000000284e-01 6.807000000000000550e-02 1.137999999999999984e-01
1.120000000000000000e+05 8.231000000000000538e-01 6.698999999999999400e-02 1.136000000000000065e-01
1.130000000000000000e+05 8.024000000000000021e-01 6.593999999999999861e-02 1.135000000000000037e-01
1.140000000000000000e+05 7.823999999999999844e-01 6.492000000000000548e-02 1.132999999999999979e-01
1.150000000000000000e+05 7.631000000000000005e-01 6.390999999999999459e-02 1.131999999999999951e-01
1.160000000000000000e+05 7.443999999999999506e-01 6.292999999999999983e-02 1.130000000000000032e-01
1.170000000000000000e+05 7.262999999999999456e-01 6.198000000000000037e-02 1.129000000000000004e-01
1.180000000000000000e+05 7.087999999999999856e-01 6.103999999999999704e-02 1.126999999999999946e-01
1.190000000000000000e+05 6.918999999999999595e-01 6.013000000000000289e-02 1.126000000000000056e-01
1.200000000000000000e+05 6.754999999999999893e-01 5.922999999999999793e-02 1.125000000000000028e-01
1.210000000000000000e+05 6.595999999999999641e-01 5.836000000000000215e-02 1.122999999999999970e-01
1.220000000000000000e+05 6.441999999999999948e-01 5.750999999999999862e-02 1.121999999999999942e-01
1.230000000000000000e+05 6.292999999999999705e-01 5.666999999999999815e-02 1.120000000000000023e-01
