1.4084375646753546 1.1131168535123392
1.4450010264959456 1.8175622202800525
1.4366763230159674 1.5344486775157973
1.428202841539048 1.3708693458103718
1.4797111081268646 2.766394614095612
1.4805479528311676 2.192898888997849
1.5096750216118051 3.51816570437307
1.5343455412978069 3.974061993638166
1.5590028104543403 5.0096960301712565
1.5906860263395568 6.18674372790233
1.6231766690622857 7.330481567991756
1.6699228533832204 8.97771740330781
1.721746186768979 10.526396035134418
1.7642556162279823 12.250998097281096
1.789295818291738 14.14305789556128
1.8523781460764792 16.857115865807952
1.8864750644587778 19.30176090605313
1.9571079210667084 22.571486940988414
2.042971716992878 26.50296343625778
2.145901360303039 30.778462859372805
2.226404453863805 34.96518728841554
2.309901816358342 39.90407048056519
2.4962882732407725 46.86311604789017
2.661422083269558 53.40414078703062
2.795726678279136 60.081388435962424
3.047678403997735 69.91113265996213
3.5035686596119353 79.41057575575478
4.0295343653062226 86.10421577316939
4.656893492405336 91.31186925890404
5.316076163443578 94.14094542512296
6.0536872875976995 96.21894805970746
7.13987463699795 97.52999615290378
8.4207592249596 99.79303828194239
9.713496063420287 98.21247750883265
11.092999729818203 98.89454938596127
13.215250562385974 99.9108327212422
14.772796465024584 99.9108327212422
17.169086296658403 99.9108327212422
19.320392278158614 99.79303828194239
21.530841894719572 99.61838754425727
24.67187286079921 99.51872439278814
28.271064859704314 99.51872439278814
32.39531562160121 99.51872439278814
37.12122197841175 99.51872439278814
42.536554891648535 99.51872439278814
48.74194892791025 99.46893021376633
55.85390192751384 98.47826213797647
64.01026669585471 93.39011248435324
73.36324805171266 85.85893561995678
82.02980056974978 77.68099650803087
89.4820455143133 68.7119249338654
97.00759386456464 61.1379833552901
103.87618346190885 53.5415180437602
110.54428810480687 46.966426569087695
117.64138283234116 41.06291939142605
125.19378529936836 35.941012265150455
133.2313978146872 31.423359137599324
141.78465614364745 27.503824689398503
149.95283515384008 24.279483935116712
157.61370604471037 21.39188231174262
165.6670693990692 18.79589910936671
174.13367375012768 16.446899660598948
183.0317474505487 14.43113286393901
192.38321593513706 12.697325470558306
202.21450208936682 11.125791373996991
212.5489046320521 9.735356276821978
223.41295520556199 8.49527305981906
234.82994229828495 7.4438223977043565
246.83367433075477 6.486699411743526
259.44839051217275 5.676030379427088
272.7096229829751 4.9530213993156815
286.645798898974 4.339991353888314
301.2981865993722 3.781957421622706
316.69531298490665 3.313868684856485
332.88150277969874 2.89573296722757
349.8949632328516 2.5303565756262696
367.776744016845 2.214127691509203
386.57109878280073 1.9400875269552182
406.3258942966152 1.6999650140690956
427.0887810833996 1.4916137076491203
448.9036111060498 1.3196509714900613
471.84218082656554 1.1579117582398955
495.9346182804969 1.0314942029535719
